id,mbti,location,preffered_category,travel_style,age,past_trip_rating,travel_frequency
2073,ISTJ,jakarta,tujuan_wisata,partner,64,4,3
2074,ISTJ,medan,tujuan_wisata,partner,28,4,4
2075,ISTJ,lombok,tujuan_wisata,partner,25,3,3
2076,ISTJ,bali,tujuan_wisata,partner,36,3,4
2077,ISTJ,padang,tujuan_wisata,partner,27,4,1
2078,ISTJ,batam,tujuan_wisata,partner,67,5,2
2079,ISTJ,yogyakarta,tujuan_wisata,partner,32,5,1
2080,ISTJ,jakarta,sejarah_budaya,solo,24,3,1
2081,ISTJ,medan,sejarah_budaya,solo,70,3,2
2082,ISTJ,lombok,sejarah_budaya,solo,47,3,2
2083,ISTJ,bali,sejarah_budaya,solo,25,3,5
2084,ISTJ,padang,sejarah_budaya,solo,50,4,2
2085,ISTJ,batam,sejarah_budaya,solo,47,5,3
2086,ISTJ,yogyakarta,sejarah_budaya,solo,45,4,5
2087,ISTJ,jakarta,sejarah_budaya,family,19,5,4
2088,ISTJ,medan,sejarah_budaya,family,18,5,3
2089,ISTJ,lombok,sejarah_budaya,family,44,3,4
2090,ISTJ,bali,sejarah_budaya,family,67,4,2
2091,ISTJ,padang,sejarah_budaya,family,34,3,3
2092,ISTJ,batam,sejarah_budaya,family,18,5,2
2093,ISTJ,yogyakarta,sejarah_budaya,family,55,4,1
2094,ISTJ,jakarta,sejarah_budaya,partner,44,3,5
2095,ISTJ,medan,sejarah_budaya,partner,34,4,5
2096,ISTJ,lombok,sejarah_budaya,partner,58,5,2
2097,ISTJ,bali,sejarah_budaya,partner,53,5,1
2098,ISTJ,padang,sejarah_budaya,partner,36,4,4
2099,ISTJ,batam,sejarah_budaya,partner,23,4,5
2100,ISTJ,yogyakarta,sejarah_budaya,partner,48,4,2
2101,ISTJ,jakarta,hotel,solo,42,5,4
2102,ISTJ,medan,hotel,solo,48,3,2
2103,ISTJ,lombok,hotel,solo,45,4,2
2104,ISTJ,bali,hotel,solo,70,5,2
2105,ISTJ,padang,hotel,solo,21,5,3
2106,ISTJ,batam,hotel,solo,59,5,1
2107,ISTJ,yogyakarta,hotel,solo,40,4,5
2108,ISTJ,jakarta,hotel,family,23,5,5
2109,ISTJ,medan,hotel,family,68,3,3
2110,ISTJ,lombok,hotel,family,29,5,4
2111,ISTJ,bali,hotel,family,52,4,4
2112,ISTJ,padang,hotel,family,70,3,5
2113,ISTJ,batam,hotel,family,26,3,1
2114,ISTJ,yogyakarta,hotel,family,44,3,4
2115,ISTJ,jakarta,hotel,partner,34,4,5
2116,ISTJ,medan,hotel,partner,47,4,3
2117,ISTJ,lombok,hotel,partner,43,5,3
2118,ISTJ,bali,hotel,partner,58,4,3
2119,ISTJ,padang,hotel,partner,70,5,1
2120,ISTJ,batam,hotel,partner,28,5,2
2121,ISTJ,yogyakarta,hotel,partner,45,3,5
2122,ISTJ,jakarta,tourist_attraction,solo,44,3,1
2123,ISTJ,medan,tourist_attraction,solo,58,5,4
2124,ISTJ,lombok,tourist_attraction,solo,64,5,4
2125,ISTJ,bali,tourist_attraction,solo,24,5,4
2126,ISTJ,padang,tourist_attraction,solo,44,5,5
2127,ISTJ,batam,tourist_attraction,solo,31,4,1
2128,ISTJ,yogyakarta,tourist_attraction,solo,64,3,4
2129,ISTJ,jakarta,tourist_attraction,family,52,4,4
2130,ISTJ,medan,tourist_attraction,family,53,5,3
2131,ISTJ,lombok,tourist_attraction,family,49,3,1
2132,ISTJ,bali,tourist_attraction,family,55,4,2
2133,ISTJ,padang,tourist_attraction,family,27,5,4
2134,ISTJ,batam,tourist_attraction,family,44,4,4
2135,ISTJ,yogyakarta,tourist_attraction,family,64,3,2
2136,ISTJ,jakarta,tourist_attraction,partner,42,5,2
2137,ISTJ,medan,tourist_attraction,partner,66,5,4
2138,ISTJ,lombok,tourist_attraction,partner,64,5,4
2139,ISTJ,bali,tourist_attraction,partner,32,3,2
2140,ISTJ,padang,tourist_attraction,partner,26,4,5
2141,ISTJ,batam,tourist_attraction,partner,28,3,5
2142,ISTJ,yogyakarta,tourist_attraction,partner,57,5,3
2143,ISTJ,jakarta,budaya_sejarah,solo,52,4,4
2144,ISTJ,medan,budaya_sejarah,solo,41,5,4
2145,ISTJ,lombok,budaya_sejarah,solo,49,5,2
2146,ISTJ,bali,budaya_sejarah,solo,64,3,2
2147,ISTJ,padang,budaya_sejarah,solo,40,5,3
2148,ISTJ,batam,budaya_sejarah,solo,43,3,4
2149,ISTJ,yogyakarta,budaya_sejarah,solo,47,5,3
2150,ISTJ,jakarta,budaya_sejarah,family,62,3,3
2151,ISTJ,medan,budaya_sejarah,family,56,3,1
2152,ISTJ,lombok,budaya_sejarah,family,19,5,4
2153,ISTJ,bali,budaya_sejarah,family,70,5,3
2154,ISTJ,padang,budaya_sejarah,family,34,4,2
2155,ISTJ,batam,budaya_sejarah,family,34,4,5
2156,ISTJ,yogyakarta,budaya_sejarah,family,30,3,4
2157,ISTJ,jakarta,budaya_sejarah,partner,47,5,2
2158,ISTJ,medan,budaya_sejarah,partner,43,5,3
2159,ISTJ,lombok,budaya_sejarah,partner,28,5,1
2160,ISTJ,bali,budaya_sejarah,partner,60,5,1
2161,ISTJ,padang,budaya_sejarah,partner,29,3,3
2162,ISTJ,batam,budaya_sejarah,partner,50,5,2
2163,ISTJ,yogyakarta,budaya_sejarah,partner,22,5,4
2164,ISTJ,jakarta,taman,solo,65,3,1
2165,ISTJ,medan,taman,solo,42,3,3
2166,ISTJ,lombok,taman,solo,51,5,1
2167,ISTJ,bali,taman,solo,63,4,4
2168,ISTJ,padang,taman,solo,34,4,2
2169,ISTJ,batam,taman,solo,51,4,4
2170,ISTJ,yogyakarta,taman,solo,62,3,1
2171,ISTJ,jakarta,taman,family,49,3,4
2172,ISTJ,medan,taman,family,42,5,3
2173,ISTJ,lombok,taman,family,67,5,3
2174,ISTJ,bali,taman,family,28,5,1
2175,ISTJ,padang,taman,family,22,5,3
2176,ISTJ,batam,taman,family,64,3,3
2177,ISTJ,yogyakarta,taman,family,50,5,3
2178,ISTJ,jakarta,taman,partner,19,4,5
2179,ISTJ,medan,taman,partner,67,5,1
2180,ISTJ,lombok,taman,partner,33,4,2
2181,ISTJ,bali,taman,partner,61,3,5
2182,ISTJ,padang,taman,partner,50,4,1
2183,ISTJ,batam,taman,partner,44,5,5
2184,ISTJ,yogyakarta,taman,partner,38,3,3
2185,ISTJ,jakarta,hiking_area,solo,65,3,2
2186,ISTJ,medan,hiking_area,solo,26,5,5
2187,ISTJ,lombok,hiking_area,solo,45,5,1
2188,ISTJ,bali,hiking_area,solo,38,3,1
2189,ISTJ,padang,hiking_area,solo,35,3,4
2190,ISTJ,batam,hiking_area,solo,56,5,1
2191,ISTJ,yogyakarta,hiking_area,solo,49,4,2
2192,ISTJ,jakarta,hiking_area,family,34,4,1
2193,ISTJ,medan,hiking_area,family,50,5,5
2194,ISTJ,lombok,hiking_area,family,55,3,4
2195,ISTJ,bali,hiking_area,family,43,5,4
2196,ISTJ,padang,hiking_area,family,52,3,3
2197,ISTJ,batam,hiking_area,family,26,4,2
2198,ISTJ,yogyakarta,hiking_area,family,36,5,3
2199,ISTJ,jakarta,hiking_area,partner,37,4,2
2200,ISTJ,medan,hiking_area,partner,67,3,3
2201,ISTJ,lombok,hiking_area,partner,64,3,5
2202,ISTJ,bali,hiking_area,partner,28,4,4
2203,ISTJ,padang,hiking_area,partner,46,3,5
2204,ISTJ,batam,hiking_area,partner,68,5,4
2205,ISTJ,yogyakarta,hiking_area,partner,30,4,3
2206,ISTJ,jakarta,rekreasi_keluarga,solo,56,4,1
2207,ISTJ,medan,rekreasi_keluarga,solo,70,4,3
2208,ISTJ,lombok,rekreasi_keluarga,solo,35,3,5
2209,ISTJ,bali,rekreasi_keluarga,solo,19,4,3
2210,ISTJ,padang,rekreasi_keluarga,solo,25,4,5
2211,ISTJ,batam,rekreasi_keluarga,solo,29,4,2
2212,ISTJ,yogyakarta,rekreasi_keluarga,solo,62,4,4
2213,ISTJ,jakarta,rekreasi_keluarga,family,31,4,5
2214,ISTJ,medan,rekreasi_keluarga,family,48,3,1
2215,ISTJ,lombok,rekreasi_keluarga,family,62,4,1
2216,ISTJ,bali,rekreasi_keluarga,family,46,5,4
2217,ISTJ,padang,rekreasi_keluarga,family,44,4,3
2218,ISTJ,batam,rekreasi_keluarga,family,33,4,4
2219,ISTJ,yogyakarta,rekreasi_keluarga,family,62,3,1
2220,ISTJ,jakarta,rekreasi_keluarga,partner,40,5,5
2221,ISTJ,medan,rekreasi_keluarga,partner,18,5,5
2222,ISTJ,lombok,rekreasi_keluarga,partner,57,4,5
2223,ISTJ,bali,rekreasi_keluarga,partner,44,4,4
2224,ISTJ,padang,rekreasi_keluarga,partner,57,5,3
2225,ISTJ,batam,rekreasi_keluarga,partner,46,3,1
2226,ISTJ,yogyakarta,rekreasi_keluarga,partner,33,4,5
2227,ISTJ,jakarta,snorkling_area,solo,18,4,5
2228,ISTJ,medan,snorkling_area,solo,66,3,4
2229,ISTJ,lombok,snorkling_area,solo,51,5,4
2230,ISTJ,bali,snorkling_area,solo,69,4,4
2231,ISTJ,padang,snorkling_area,solo,66,4,2
2232,ISTJ,batam,snorkling_area,solo,57,5,2
2233,ISTJ,yogyakarta,snorkling_area,solo,68,4,3
2234,ISTJ,jakarta,snorkling_area,family,22,4,4
2235,ISTJ,medan,snorkling_area,family,54,3,5
2236,ISTJ,lombok,snorkling_area,family,45,5,3
2237,ISTJ,bali,snorkling_area,family,65,4,4
2238,ISTJ,padang,snorkling_area,family,20,5,5
2239,ISTJ,batam,snorkling_area,family,49,4,5
2240,ISTJ,yogyakarta,snorkling_area,family,59,5,3
2241,ISTJ,jakarta,snorkling_area,partner,32,3,3
2242,ISTJ,medan,snorkling_area,partner,47,5,2
2243,ISTJ,lombok,snorkling_area,partner,52,5,5
2244,ISTJ,bali,snorkling_area,partner,55,4,4
2245,ISTJ,padang,snorkling_area,partner,34,3,4
2246,ISTJ,batam,snorkling_area,partner,49,5,2
2247,ISTJ,yogyakarta,snorkling_area,partner,35,5,2
2248,ISTJ,jakarta,kebun_binatang,solo,18,3,3
2249,ISTJ,medan,kebun_binatang,solo,36,4,4
2250,ISTJ,lombok,kebun_binatang,solo,50,3,3
2251,ISTJ,bali,kebun_binatang,solo,57,3,4
2252,ISTJ,padang,kebun_binatang,solo,48,3,4
2253,ISTJ,batam,kebun_binatang,solo,20,5,1
2254,ISTJ,yogyakarta,kebun_binatang,solo,67,4,2
2255,ISTJ,jakarta,kebun_binatang,family,38,4,1
2256,ISTJ,medan,kebun_binatang,family,40,5,5
2257,ISTJ,lombok,kebun_binatang,family,57,4,5
2258,ISTJ,bali,kebun_binatang,family,67,3,2
2259,ISTJ,padang,kebun_binatang,family,63,4,1
2260,ISTJ,batam,kebun_binatang,family,22,5,3
2261,ISTJ,yogyakarta,kebun_binatang,family,44,3,5
2262,ISTJ,jakarta,kebun_binatang,partner,63,3,5
2263,ISTJ,medan,kebun_binatang,partner,19,3,3
2264,ISTJ,lombok,kebun_binatang,partner,58,4,2
2265,ISTJ,bali,kebun_binatang,partner,68,3,1
2266,ISTJ,padang,kebun_binatang,partner,51,4,2
2267,ISTJ,batam,kebun_binatang,partner,22,3,5
2268,ISTJ,yogyakarta,kebun_binatang,partner,57,4,3
2269,ISFJ,jakarta,pantai,solo,51,5,3
2270,ISFJ,medan,pantai,solo,32,3,2
2271,ISFJ,lombok,pantai,solo,44,5,5
2272,ISFJ,bali,pantai,solo,57,4,2
2273,ISFJ,padang,pantai,solo,39,3,2
2274,ISFJ,batam,pantai,solo,18,5,3
2275,ISFJ,yogyakarta,pantai,solo,21,4,2
2276,ISFJ,jakarta,pantai,family,47,3,4
2277,ISFJ,medan,pantai,family,61,3,2
2278,ISFJ,lombok,pantai,family,64,3,2
2279,ISFJ,bali,pantai,family,20,4,4
2280,ISFJ,padang,pantai,family,25,3,2
2281,ISFJ,batam,pantai,family,31,5,2
2282,ISFJ,yogyakarta,pantai,family,59,4,4
2283,ISFJ,jakarta,pantai,partner,23,3,1
2284,ISFJ,medan,pantai,partner,22,3,5
2285,ISFJ,lombok,pantai,partner,49,3,5
2286,ISFJ,bali,pantai,partner,48,5,2
2287,ISFJ,padang,pantai,partner,30,5,1
2288,ISFJ,batam,pantai,partner,50,3,3
2289,ISFJ,yogyakarta,pantai,partner,38,5,5
2290,ISFJ,jakarta,alam,solo,64,4,5
2291,ISFJ,medan,alam,solo,52,3,5
2292,ISFJ,lombok,alam,solo,32,5,3
2293,ISFJ,bali,alam,solo,37,4,3
2294,ISFJ,padang,alam,solo,25,5,4
2295,ISFJ,batam,alam,solo,33,5,1
2296,ISFJ,yogyakarta,alam,solo,27,4,3
2297,ISFJ,jakarta,alam,family,38,5,2
2298,ISFJ,medan,alam,family,52,4,2
2299,ISFJ,lombok,alam,family,31,4,3
2300,ISFJ,bali,alam,family,45,5,3
2301,ISFJ,padang,alam,family,20,5,5
2302,ISFJ,batam,alam,family,49,5,5
2303,ISFJ,yogyakarta,alam,family,64,5,2
2304,ISFJ,jakarta,alam,partner,44,4,4
2305,ISFJ,medan,alam,partner,41,4,3
2306,ISFJ,lombok,alam,partner,37,3,5
2307,ISFJ,bali,alam,partner,57,5,1
2308,ISFJ,padang,alam,partner,59,4,4
2309,ISFJ,batam,alam,partner,67,3,1
2310,ISFJ,yogyakarta,alam,partner,37,4,1
2311,ISFJ,jakarta,tujuan_wisata,solo,26,4,5
2312,ISFJ,medan,tujuan_wisata,solo,53,5,4
2313,ISFJ,lombok,tujuan_wisata,solo,26,3,5
2314,ISFJ,bali,tujuan_wisata,solo,21,5,4
2315,ISFJ,padang,tujuan_wisata,solo,45,4,3
2316,ISFJ,batam,tujuan_wisata,solo,58,5,3
2317,ISFJ,yogyakarta,tujuan_wisata,solo,51,5,5
2318,ISFJ,jakarta,tujuan_wisata,family,59,3,5
2319,ISFJ,medan,tujuan_wisata,family,42,3,1
2320,ISFJ,lombok,tujuan_wisata,family,57,3,4
2321,ISFJ,bali,tujuan_wisata,family,57,3,4
2322,ISFJ,padang,tujuan_wisata,family,42,5,3
2323,ISFJ,batam,tujuan_wisata,family,66,3,4
2324,ISFJ,yogyakarta,tujuan_wisata,family,24,4,5
2325,ISFJ,jakarta,tujuan_wisata,partner,60,5,1
2326,ISFJ,medan,tujuan_wisata,partner,43,3,2
2327,ISFJ,lombok,tujuan_wisata,partner,26,5,4
2328,ISFJ,bali,tujuan_wisata,partner,55,3,3
2329,ISFJ,padang,tujuan_wisata,partner,24,5,1
2330,ISFJ,batam,tujuan_wisata,partner,23,4,2
2331,ISFJ,yogyakarta,tujuan_wisata,partner,53,3,4
2332,ISFJ,jakarta,sejarah_budaya,solo,40,4,3
2333,ISFJ,medan,sejarah_budaya,solo,63,3,3
2334,ISFJ,lombok,sejarah_budaya,solo,51,4,5
2335,ISFJ,bali,sejarah_budaya,solo,48,4,1
2336,ISFJ,padang,sejarah_budaya,solo,29,5,1
2337,ISFJ,batam,sejarah_budaya,solo,27,4,1
2338,ISFJ,yogyakarta,sejarah_budaya,solo,46,4,2
2339,ISFJ,jakarta,sejarah_budaya,family,46,3,5
2340,ISFJ,medan,sejarah_budaya,family,30,3,2
2341,ISFJ,lombok,sejarah_budaya,family,55,5,1
2342,ISFJ,bali,sejarah_budaya,family,32,3,3
2343,ISFJ,padang,sejarah_budaya,family,69,4,5
2344,ISFJ,batam,sejarah_budaya,family,30,5,5
2345,ISFJ,yogyakarta,sejarah_budaya,family,57,3,2
2346,ISFJ,jakarta,sejarah_budaya,partner,60,5,2
2347,ISFJ,medan,sejarah_budaya,partner,57,5,5
2348,ISFJ,lombok,sejarah_budaya,partner,62,3,5
2349,ISFJ,bali,sejarah_budaya,partner,38,3,3
2350,ISFJ,padang,sejarah_budaya,partner,46,5,2
2351,ISFJ,batam,sejarah_budaya,partner,53,5,4
2352,ISFJ,yogyakarta,sejarah_budaya,partner,45,5,4
2353,ISFJ,jakarta,hotel,solo,53,5,3
2354,ISFJ,medan,hotel,solo,61,3,5
2355,ISFJ,lombok,hotel,solo,44,3,1
2356,ISFJ,bali,hotel,solo,66,4,5
2357,ISFJ,padang,hotel,solo,42,3,1
2358,ISFJ,batam,hotel,solo,23,5,4
2359,ISFJ,yogyakarta,hotel,solo,19,3,4
2360,ISFJ,jakarta,hotel,family,52,5,5
2361,ISFJ,medan,hotel,family,43,5,4
2362,ISFJ,lombok,hotel,family,64,5,4
2363,ISFJ,bali,hotel,family,49,5,3
2364,ISFJ,padang,hotel,family,49,4,4
2365,ISFJ,batam,hotel,family,21,5,2
2366,ISFJ,yogyakarta,hotel,family,42,4,2
2367,ISFJ,jakarta,hotel,partner,23,4,1
2368,ISFJ,medan,hotel,partner,49,4,2
2369,ISFJ,lombok,hotel,partner,33,5,2
2370,ISFJ,bali,hotel,partner,39,3,3
2371,ISFJ,padang,hotel,partner,59,5,2
2372,ISFJ,batam,hotel,partner,43,3,3
2373,ISFJ,yogyakarta,hotel,partner,26,5,5
2374,ISFJ,jakarta,tourist_attraction,solo,36,3,3
2375,ISFJ,medan,tourist_attraction,solo,36,5,3
2376,ISFJ,lombok,tourist_attraction,solo,23,4,4
2377,ISFJ,bali,tourist_attraction,solo,44,3,4
2378,ISFJ,padang,tourist_attraction,solo,66,3,4
2379,ISFJ,batam,tourist_attraction,solo,37,5,2
2380,ISFJ,yogyakarta,tourist_attraction,solo,24,4,2
2381,ISFJ,jakarta,tourist_attraction,family,47,3,2
2382,ISFJ,medan,tourist_attraction,family,23,5,3
2383,ISFJ,lombok,tourist_attraction,family,41,4,4
2384,ISFJ,bali,tourist_attraction,family,58,4,5
2385,ISFJ,padang,tourist_attraction,family,57,3,2
2386,ISFJ,batam,tourist_attraction,family,52,4,2
2387,ISFJ,yogyakarta,tourist_attraction,family,45,3,3
2388,ISFJ,jakarta,tourist_attraction,partner,59,3,5
2389,ISFJ,medan,tourist_attraction,partner,64,5,3
2390,ISFJ,lombok,tourist_attraction,partner,19,5,1
2391,ISFJ,bali,tourist_attraction,partner,28,4,5
2392,ISFJ,padang,tourist_attraction,partner,56,3,1
2393,ISFJ,batam,tourist_attraction,partner,46,4,2
2394,ISFJ,yogyakarta,tourist_attraction,partner,52,4,1
2395,ISFJ,jakarta,budaya_sejarah,solo,60,5,4
2396,ISFJ,medan,budaya_sejarah,solo,63,3,1
2397,ISFJ,lombok,budaya_sejarah,solo,28,3,4
2398,ISFJ,bali,budaya_sejarah,solo,57,4,5
2399,ISFJ,padang,budaya_sejarah,solo,40,5,1
2400,ISFJ,batam,budaya_sejarah,solo,53,3,5
2401,ISFJ,yogyakarta,budaya_sejarah,solo,23,5,1
2402,ISFJ,jakarta,budaya_sejarah,family,69,5,1
2403,ISFJ,medan,budaya_sejarah,family,25,4,3
2404,ISFJ,lombok,budaya_sejarah,family,27,3,4
2405,ISFJ,bali,budaya_sejarah,family,25,4,3
2406,ISFJ,padang,budaya_sejarah,family,55,3,1
2407,ISFJ,batam,budaya_sejarah,family,51,5,2
2408,ISFJ,yogyakarta,budaya_sejarah,family,70,4,5
2409,ISFJ,jakarta,budaya_sejarah,partner,48,5,5
2410,ISFJ,medan,budaya_sejarah,partner,33,3,2
2411,ISFJ,lombok,budaya_sejarah,partner,62,3,3
2412,ISFJ,bali,budaya_sejarah,partner,27,3,1
2413,ISFJ,padang,budaya_sejarah,partner,65,5,3
2414,ISFJ,batam,budaya_sejarah,partner,42,4,5
2415,ISFJ,yogyakarta,budaya_sejarah,partner,49,4,5
2416,ISFJ,jakarta,taman,solo,27,3,3
2417,ISFJ,medan,taman,solo,41,3,5
2418,ISFJ,lombok,taman,solo,57,4,3
2419,ISFJ,bali,taman,solo,43,5,3
2420,ISFJ,padang,taman,solo,50,5,5
2421,ISFJ,batam,taman,solo,50,3,2
2422,ISFJ,yogyakarta,taman,solo,56,3,5
2423,ISFJ,jakarta,taman,family,24,4,5
2424,ISFJ,medan,taman,family,58,4,2
2425,ISFJ,lombok,taman,family,41,5,4
2426,ISFJ,bali,taman,family,36,4,3
2427,ISFJ,padang,taman,family,44,3,5
2428,ISFJ,batam,taman,family,65,3,3
2429,ISFJ,yogyakarta,taman,family,62,3,5
2430,ISFJ,jakarta,taman,partner,60,3,2
2431,ISFJ,medan,taman,partner,57,3,1
2432,ISFJ,lombok,taman,partner,55,3,3
2433,ISFJ,bali,taman,partner,33,5,5
2434,ISFJ,padang,taman,partner,61,3,4
2435,ISFJ,batam,taman,partner,63,3,1
2436,ISFJ,yogyakarta,taman,partner,36,3,4
2437,ISFJ,jakarta,hiking_area,solo,45,3,5
2438,ISFJ,medan,hiking_area,solo,29,5,3
2439,ISFJ,lombok,hiking_area,solo,46,3,4
2440,ISFJ,bali,hiking_area,solo,20,5,2
2441,ISFJ,padang,hiking_area,solo,70,3,1
2442,ISFJ,batam,hiking_area,solo,68,3,1
2443,ISFJ,yogyakarta,hiking_area,solo,27,5,5
2444,ISFJ,jakarta,hiking_area,family,50,3,4
2445,ISFJ,medan,hiking_area,family,60,4,4
2446,ISFJ,lombok,hiking_area,family,18,4,3
2447,ISFJ,bali,hiking_area,family,62,5,1
2448,ISFJ,padang,hiking_area,family,59,5,2
2449,ISFJ,batam,hiking_area,family,38,3,1
2450,ISFJ,yogyakarta,hiking_area,family,47,4,1
2451,ISFJ,jakarta,hiking_area,partner,24,3,2
2452,ISFJ,medan,hiking_area,partner,27,4,4
2453,ISFJ,lombok,hiking_area,partner,64,5,1
2454,ISFJ,bali,hiking_area,partner,57,3,2
2455,ISFJ,padang,hiking_area,partner,36,5,5
2456,ISFJ,batam,hiking_area,partner,23,3,5
2457,ISFJ,yogyakarta,hiking_area,partner,60,5,1
2458,ISFJ,jakarta,rekreasi_keluarga,solo,50,4,2
2459,ISFJ,medan,rekreasi_keluarga,solo,30,5,4
2460,ISFJ,lombok,rekreasi_keluarga,solo,65,3,1
2461,ISFJ,bali,rekreasi_keluarga,solo,67,4,3
2462,ISFJ,padang,rekreasi_keluarga,solo,25,4,3
2463,ISFJ,batam,rekreasi_keluarga,solo,35,3,3
2464,ISFJ,yogyakarta,rekreasi_keluarga,solo,51,4,2
2465,ISFJ,jakarta,rekreasi_keluarga,family,30,5,1
2466,ISFJ,medan,rekreasi_keluarga,family,56,4,1
2467,ISFJ,lombok,rekreasi_keluarga,family,34,5,3
2468,ISFJ,bali,rekreasi_keluarga,family,64,5,5
2469,ISFJ,padang,rekreasi_keluarga,family,46,5,2
2470,ISFJ,batam,rekreasi_keluarga,family,39,3,1
2471,ISFJ,yogyakarta,rekreasi_keluarga,family,33,3,4
2472,ISFJ,jakarta,rekreasi_keluarga,partner,46,3,2
2473,ISFJ,medan,rekreasi_keluarga,partner,42,4,4
2474,ISFJ,lombok,rekreasi_keluarga,partner,64,4,1
2475,ISFJ,bali,rekreasi_keluarga,partner,58,3,3
2476,ISFJ,padang,rekreasi_keluarga,partner,37,4,1
2477,ISFJ,batam,rekreasi_keluarga,partner,31,5,1
2478,ISFJ,yogyakarta,rekreasi_keluarga,partner,63,5,4
2479,ISFJ,jakarta,snorkling_area,solo,51,4,3
2480,ISFJ,medan,snorkling_area,solo,38,5,2
2481,ISFJ,lombok,snorkling_area,solo,55,5,1
2482,ISFJ,bali,snorkling_area,solo,34,3,1
2483,ISFJ,padang,snorkling_area,solo,43,3,5
2484,ISFJ,batam,snorkling_area,solo,56,5,4
2485,ISFJ,yogyakarta,snorkling_area,solo,59,3,4
2486,ISFJ,jakarta,snorkling_area,family,64,5,2
2487,ISFJ,medan,snorkling_area,family,19,4,1
2488,ISFJ,lombok,snorkling_area,family,32,4,5
2489,ISFJ,bali,snorkling_area,family,59,3,2
2490,ISFJ,padang,snorkling_area,family,45,3,4
2491,ISFJ,batam,snorkling_area,family,34,4,3
2492,ISFJ,yogyakarta,snorkling_area,family,58,4,1
2493,ISFJ,jakarta,snorkling_area,partner,58,5,5
2494,ISFJ,medan,snorkling_area,partner,56,5,5
2495,ISFJ,lombok,snorkling_area,partner,25,4,3
2496,ISFJ,bali,snorkling_area,partner,56,5,4
2497,ISFJ,padang,snorkling_area,partner,45,3,4
2498,ISFJ,batam,snorkling_area,partner,43,5,3
2499,ISFJ,yogyakarta,snorkling_area,partner,26,3,3
2500,ISFJ,jakarta,kebun_binatang,solo,54,5,4
2501,ISFJ,medan,kebun_binatang,solo,38,4,5
2502,ISFJ,lombok,kebun_binatang,solo,37,3,4
2503,ISFJ,bali,kebun_binatang,solo,65,5,5
2504,ISFJ,padang,kebun_binatang,solo,28,4,5
2505,ISFJ,batam,kebun_binatang,solo,68,3,5
2506,ISFJ,yogyakarta,kebun_binatang,solo,44,4,3
2507,ISFJ,jakarta,kebun_binatang,family,60,4,4
2508,ISFJ,medan,kebun_binatang,family,65,5,3
2509,ISFJ,lombok,kebun_binatang,family,49,3,3
2510,ISFJ,bali,kebun_binatang,family,43,4,3
2511,ISFJ,padang,kebun_binatang,family,39,4,4
2512,ISFJ,batam,kebun_binatang,family,51,4,4
2513,ISFJ,yogyakarta,kebun_binatang,family,67,3,2
2514,ISFJ,jakarta,kebun_binatang,partner,45,3,5
2515,ISFJ,medan,kebun_binatang,partner,50,3,5
2516,ISFJ,lombok,kebun_binatang,partner,41,3,5
2517,ISFJ,bali,kebun_binatang,partner,49,4,2
2518,ISFJ,padang,kebun_binatang,partner,48,5,1
2519,ISFJ,batam,kebun_binatang,partner,62,5,5
2520,ISFJ,yogyakarta,kebun_binatang,partner,35,3,4
2521,ESTJ,jakarta,pantai,solo,64,5,4
2522,ESTJ,medan,pantai,solo,37,3,5
2523,ESTJ,lombok,pantai,solo,69,3,5
2524,ESTJ,bali,pantai,solo,35,5,5
2525,ESTJ,padang,pantai,solo,33,4,5
2526,ESTJ,batam,pantai,solo,32,4,1
2527,ESTJ,yogyakarta,pantai,solo,19,3,5
2528,ESTJ,jakarta,pantai,family,62,5,2
2529,ESTJ,medan,pantai,family,26,3,3
2530,ESTJ,lombok,pantai,family,58,5,5
2531,ESTJ,bali,pantai,family,68,5,4
2532,ESTJ,padang,pantai,family,64,5,5
2533,ESTJ,batam,pantai,family,39,3,5
2534,ESTJ,yogyakarta,pantai,family,60,4,4
2535,ESTJ,jakarta,pantai,partner,64,4,1
2536,ESTJ,medan,pantai,partner,49,3,2
2537,ESTJ,lombok,pantai,partner,46,3,1
2538,ESTJ,bali,pantai,partner,51,3,1
2539,ESTJ,padang,pantai,partner,49,5,3
2540,ESTJ,batam,pantai,partner,57,5,1
2541,ESTJ,yogyakarta,pantai,partner,48,5,1
2542,ESTJ,jakarta,alam,solo,57,4,2
2543,ESTJ,medan,alam,solo,61,3,2
2544,ESTJ,lombok,alam,solo,39,3,5
2545,ESTJ,bali,alam,solo,62,5,1
2546,ESTJ,padang,alam,solo,45,3,5
2547,ESTJ,batam,alam,solo,58,3,1
2548,ESTJ,yogyakarta,alam,solo,26,4,1
2549,ESTJ,jakarta,alam,family,29,4,4
2550,ESTJ,medan,alam,family,50,5,1
2551,ESTJ,lombok,alam,family,40,3,4
2552,ESTJ,bali,alam,family,49,5,1
2553,ESTJ,padang,alam,family,49,3,1
2554,ESTJ,batam,alam,family,23,5,1
2555,ESTJ,yogyakarta,alam,family,36,3,3
2556,ESTJ,jakarta,alam,partner,37,3,3
2557,ESTJ,medan,alam,partner,46,3,3
2558,ESTJ,lombok,alam,partner,32,4,2
2559,ESTJ,bali,alam,partner,33,5,4
2560,ESTJ,padang,alam,partner,50,3,4
2561,ESTJ,batam,alam,partner,51,4,3
2562,ESTJ,yogyakarta,alam,partner,39,3,3
2563,ESTJ,jakarta,tujuan_wisata,solo,56,4,2
2564,ESTJ,medan,tujuan_wisata,solo,26,4,4
